s:Perimeter_ZN_1 ZN PSZ-AC-2 Exhaust Air Humidity Sensor,sensor,,s:Perimeter_ZN_1 ZN PSZ-AC-2,,air,point,cur,,humidity,,,,,,,,,exhaust,,,,
s:Perimeter_ZN_1 ZN PSZ-AC-2 Exhaust Air Flow Sensor,sensor,,s:Perimeter_ZN_1 ZN PSZ-AC-2,,air,point,cur,,,flow,,,,,,,,exhaust,,,,
s:Perimeter_ZN_1 ZN Zone Air Temp Sensor,sensor,temp,s:Perimeter_ZN_1 ZN PSZ-AC-2,,air,point,cur,,,,,,,,,,,,zone,,,
s:Perimeter_ZN_1 ZN Zone Air Humidity Sensor,sensor,,s:Perimeter_ZN_1 ZN PSZ-AC-2,,air,point,cur,,humidity,,,,,,,,,,zone,,,
s:Perimeter_ZN_1 ZN Zone Air Cooling sp,,temp,s:Perimeter_ZN_1 ZN PSZ-AC-2,,air,point,cur,,,,,,,,,,,,zone,cooling,sp,
s:Perimeter_ZN_1 ZN Zone Air Heating sp,,temp,s:Perimeter_ZN_1 ZN PSZ-AC-2,,air,point,cur,,,,,,,,,,,,zone,,sp,heating
s:Perimeter_ZN_2 ZN PSZ-AC-3 Discharge Air Temp Sensor,sensor,temp,s:Perimeter_ZN_2 ZN PSZ-AC-3,discharge,air,point,cur,,,,,,,,,,,,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Discharge Air Pressure Sensor,sensor,,s:Perimeter_ZN_2 ZN PSZ-AC-3,discharge,air,point,cur,pressure,,,,,,,,,,,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Discharge Air Humidity Sensor,sensor,,s:Perimeter_ZN_2 ZN PSZ-AC-3,discharge,air,point,cur,,humidity,,,,,,,,,,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Discharge Air Flow Sensor,sensor,,s:Perimeter_ZN_2 ZN PSZ-AC-3,discharge,air,point,cur,,,flow,,,,,,,,,,,,
s:Perimeter_ZN_2_ZN_PSZ_AC_3_Outside_Air_Damper_Sensor_position,sensor,,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,,,,position,outside,damper,,,,,,,,,
s:Perimeter_ZN_2_ZN_PSZ_AC_3_Outside_Air_Damper_CMD,,,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,,,,,,outside,damper,writable,cmd,,,,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Mixed Air Temp Sensor,sensor,temp,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,,,,,,,,,mixed,,,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Mixed Air Pressure Sensor,sensor,,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,pressure,,,,,,,,mixed,,,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Mixed Air Humidity Sensor,sensor,,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,,humidity,,,,,,,mixed,,,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Mixed Air Flow Sensor,sensor,,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,,,flow,,,,,,mixed,,,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Outside Air Temp Sensor,sensor,temp,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,,,,,outside,,,,,,,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Outside Air Pressure Sensor,sensor,,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,pressure,,,,outside,,,,,,,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Outside Air Humidity Sensor,sensor,,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,,humidity,,,outside,,,,,,,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Outside Air Flow Sensor,sensor,,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,,,flow,,outside,,,,,,,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Return Air Temp Sensor,sensor,temp,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,,,,,,,,,,return,,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Return Air Pressure Sensor,sensor,,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,pressure,,,,,,,,,return,,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Return Air Humidity Sensor,sensor,,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,,humidity,,,,,,,,return,,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Return Air Flow Sensor,sensor,,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,,,flow,,,,,,,return,,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Exhaust Air Temp Sensor,sensor,temp,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,,,,,,,,,,,exhaust,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Exhaust Air Pressure Sensor,sensor,,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,pressure,,,,,,,,,,exhaust,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Exhaust Air Humidity Sensor,sensor,,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,,humidity,,,,,,,,,exhaust,,,,
s:Perimeter_ZN_2 ZN PSZ-AC-3 Exhaust Air Flow Sensor,sensor,,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,,,flow,,,,,,,,exhaust,,,,
s:Perimeter_ZN_2 ZN Zone Air Temp Sensor,sensor,temp,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,,,,,,,,,,,,zone,,,
s:Perimeter_ZN_2 ZN Zone Air Humidity Sensor,sensor,,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,,humidity,,,,,,,,,,zone,,,
s:Perimeter_ZN_2 ZN Zone Air Cooling sp,,temp,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,,,,,,,,,,,,zone,cooling,sp,
s:Perimeter_ZN_2 ZN Zone Air Heating sp,,temp,s:Perimeter_ZN_2 ZN PSZ-AC-3,,air,point,cur,,,,,,,,,,,,zone,,sp,heating
s:Perimeter_ZN_3 ZN PSZ-AC-4 Discharge Air Temp Sensor,sensor,temp,s:Perimeter_ZN_3 ZN PSZ-AC-4,discharge,air,point,cur,,,,,,,,,,,,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Discharge Air Pressure Sensor,sensor,,s:Perimeter_ZN_3 ZN PSZ-AC-4,discharge,air,point,cur,pressure,,,,,,,,,,,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Discharge Air Humidity Sensor,sensor,,s:Perimeter_ZN_3 ZN PSZ-AC-4,discharge,air,point,cur,,humidity,,,,,,,,,,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Discharge Air Flow Sensor,sensor,,s:Perimeter_ZN_3 ZN PSZ-AC-4,discharge,air,point,cur,,,flow,,,,,,,,,,,,
s:Perimeter_ZN_3_ZN_PSZ_AC_4_Outside_Air_Damper_Sensor_position,sensor,,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,,,,position,outside,damper,,,,,,,,,
s:Perimeter_ZN_3_ZN_PSZ_AC_4_Outside_Air_Damper_CMD,,,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,,,,,,outside,damper,writable,cmd,,,,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Mixed Air Temp Sensor,sensor,temp,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,,,,,,,,,mixed,,,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Mixed Air Pressure Sensor,sensor,,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,pressure,,,,,,,,mixed,,,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Mixed Air Humidity Sensor,sensor,,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,,humidity,,,,,,,mixed,,,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Mixed Air Flow Sensor,sensor,,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,,,flow,,,,,,mixed,,,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Outside Air Temp Sensor,sensor,temp,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,,,,,outside,,,,,,,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Outside Air Pressure Sensor,sensor,,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,pressure,,,,outside,,,,,,,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Outside Air Humidity Sensor,sensor,,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,,humidity,,,outside,,,,,,,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Outside Air Flow Sensor,sensor,,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,,,flow,,outside,,,,,,,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Return Air Temp Sensor,sensor,temp,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,,,,,,,,,,return,,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Return Air Pressure Sensor,sensor,,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,pressure,,,,,,,,,return,,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Return Air Humidity Sensor,sensor,,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,,humidity,,,,,,,,return,,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Return Air Flow Sensor,sensor,,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,,,flow,,,,,,,return,,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Exhaust Air Temp Sensor,sensor,temp,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,,,,,,,,,,,exhaust,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Exhaust Air Pressure Sensor,sensor,,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,pressure,,,,,,,,,,exhaust,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Exhaust Air Humidity Sensor,sensor,,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,,humidity,,,,,,,,,exhaust,,,,
s:Perimeter_ZN_3 ZN PSZ-AC-4 Exhaust Air Flow Sensor,sensor,,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,,,flow,,,,,,,,exhaust,,,,
s:Perimeter_ZN_3 ZN Zone Air Temp Sensor,sensor,temp,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,,,,,,,,,,,,zone,,,
s:Perimeter_ZN_3 ZN Zone Air Humidity Sensor,sensor,,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,,humidity,,,,,,,,,,zone,,,
s:Perimeter_ZN_3 ZN Zone Air Cooling sp,,temp,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,,,,,,,,,,,,zone,cooling,sp,
s:Perimeter_ZN_3 ZN Zone Air Heating sp,,temp,s:Perimeter_ZN_3 ZN PSZ-AC-4,,air,point,cur,,,,,,,,,,,,zone,,sp,heating
s:Core_ZN ZN PSZ-AC-1 Discharge Air Temp Sensor,sensor,temp,s:Core_ZN ZN PSZ-AC-1,discharge,air,point,cur,,,,,,,,,,,,,,,
s:Core_ZN ZN PSZ-AC-1 Discharge Air Pressure Sensor,sensor,,s:Core_ZN ZN PSZ-AC-1,discharge,air,point,cur,pressure,,,,,,,,,,,,,,
s:Core_ZN ZN PSZ-AC-1 Discharge Air Humidity Sensor,sensor,,s:Core_ZN ZN PSZ-AC-1,discharge,air,point,cur,,humidity,,,,,,,,,,,,,
s:Core_ZN ZN PSZ-AC-1 Discharge Air Flow Sensor,sensor,,s:Core_ZN ZN PSZ-AC-1,discharge,air,point,cur,,,flow,,,,,,,,,,,,
s:Core_ZN_ZN_PSZ_AC_1_Outside_Air_Damper_Sensor_position,sensor,,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,,,,position,outside,damper,,,,,,,,,
s:Core_ZN_ZN_PSZ_AC_1_Outside_Air_Damper_CMD,,,s:Core_ZN ZN PSZ-AC-1,,air,point,,,,,,outside,damper,writable,cmd,,,,,,,
s:Core_ZN ZN PSZ-AC-1 Mixed Air Temp Sensor,sensor,temp,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,,,,,,,,,mixed,,,,,,
s:Core_ZN ZN PSZ-AC-1 Mixed Air Pressure Sensor,sensor,,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,pressure,,,,,,,,mixed,,,,,,
s:Core_ZN ZN PSZ-AC-1 Mixed Air Humidity Sensor,sensor,,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,,humidity,,,,,,,mixed,,,,,,
s:Core_ZN ZN PSZ-AC-1 Mixed Air Flow Sensor,sensor,,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,,,flow,,,,,,mixed,,,,,,
s:Core_ZN ZN PSZ-AC-1 Outside Air Temp Sensor,sensor,temp,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,,,,,outside,,,,,,,,,,
s:Core_ZN ZN PSZ-AC-1 Outside Air Pressure Sensor,sensor,,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,pressure,,,,outside,,,,,,,,,,
s:Core_ZN ZN PSZ-AC-1 Outside Air Humidity Sensor,sensor,,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,,humidity,,,outside,,,,,,,,,,
s:Core_ZN ZN PSZ-AC-1 Outside Air Flow Sensor,sensor,,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,,,flow,,outside,,,,,,,,,,
s:Core_ZN ZN PSZ-AC-1 Return Air Temp Sensor,sensor,temp,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,,,,,,,,,,return,,,,,
s:Core_ZN ZN PSZ-AC-1 Return Air Pressure Sensor,sensor,,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,pressure,,,,,,,,,return,,,,,
s:Core_ZN ZN PSZ-AC-1 Return Air Humidity Sensor,sensor,,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,,humidity,,,,,,,,return,,,,,
s:Core_ZN ZN PSZ-AC-1 Return Air Flow Sensor,sensor,,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,,,flow,,,,,,,return,,,,,
s:Core_ZN ZN PSZ-AC-1 Exhaust Air Temp Sensor,sensor,temp,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,,,,,,,,,,,exhaust,,,,
s:Core_ZN ZN PSZ-AC-1 Exhaust Air Pressure Sensor,sensor,,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,pressure,,,,,,,,,,exhaust,,,,
s:Core_ZN ZN PSZ-AC-1 Exhaust Air Humidity Sensor,sensor,,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,,humidity,,,,,,,,,exhaust,,,,
s:Core_ZN ZN PSZ-AC-1 Exhaust Air Flow Sensor,sensor,,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,,,flow,,,,,,,,exhaust,,,,
s:Core_ZN ZN Zone Air Temp Sensor,sensor,temp,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,,,,,,,,,,,,zone,,,
s:Core_ZN ZN Zone Air Humidity Sensor,sensor,,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,,humidity,,,,,,,,,,zone,,,
s:Core_ZN ZN Zone Air Cooling sp,,temp,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,,,,,,,,,,,,zone,cooling,sp,
s:Core_ZN ZN Zone Air Heating sp,,temp,s:Core_ZN ZN PSZ-AC-1,,air,point,cur,,,,,,,,,,,,zone,,sp,heating
s:Perimeter_ZN_4 ZN PSZ-AC-5 Discharge Air Temp Sensor,sensor,temp,s:Perimeter_ZN_4 ZN PSZ-AC-5,discharge,air,point,cur,,,,,,,,,,,,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Discharge Air Pressure Sensor,sensor,,s:Perimeter_ZN_4 ZN PSZ-AC-5,discharge,air,point,cur,pressure,,,,,,,,,,,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Discharge Air Humidity Sensor,sensor,,s:Perimeter_ZN_4 ZN PSZ-AC-5,discharge,air,point,cur,,humidity,,,,,,,,,,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Discharge Air Flow Sensor,sensor,,s:Perimeter_ZN_4 ZN PSZ-AC-5,discharge,air,point,cur,,,flow,,,,,,,,,,,,
s:Perimeter_ZN_4_ZN_PSZ_AC_5_Outside_Air_Damper_Sensor_position,sensor,,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,,,,position,outside,damper,,,,,,,,,
s:Perimeter_ZN_4_ZN_PSZ_AC_5_Outside_Air_Damper_CMD,,,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,,,,,,outside,damper,writable,cmd,,,,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Mixed Air Temp Sensor,sensor,temp,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,,,,,,,,,mixed,,,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Mixed Air Pressure Sensor,sensor,,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,pressure,,,,,,,,mixed,,,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Mixed Air Humidity Sensor,sensor,,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,,humidity,,,,,,,mixed,,,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Mixed Air Flow Sensor,sensor,,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,,,flow,,,,,,mixed,,,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Outside Air Temp Sensor,sensor,temp,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,,,,,outside,,,,,,,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Outside Air Pressure Sensor,sensor,,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,pressure,,,,outside,,,,,,,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Outside Air Humidity Sensor,sensor,,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,,humidity,,,outside,,,,,,,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Outside Air Flow Sensor,sensor,,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,,,flow,,outside,,,,,,,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Return Air Temp Sensor,sensor,temp,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,,,,,,,,,,return,,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Return Air Pressure Sensor,sensor,,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,pressure,,,,,,,,,return,,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Return Air Humidity Sensor,sensor,,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,,humidity,,,,,,,,return,,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Return Air Flow Sensor,sensor,,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,,,flow,,,,,,,return,,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Exhaust Air Temp Sensor,sensor,temp,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,,,,,,,,,,,exhaust,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Exhaust Air Pressure Sensor,sensor,,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,pressure,,,,,,,,,,exhaust,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Exhaust Air Humidity Sensor,sensor,,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,,humidity,,,,,,,,,exhaust,,,,
s:Perimeter_ZN_4 ZN PSZ-AC-5 Exhaust Air Flow Sensor,sensor,,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,,,flow,,,,,,,,exhaust,,,,
s:Perimeter_ZN_4 ZN Zone Air Temp Sensor,sensor,temp,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,,,,,,,,,,,,zone,,,
s:Perimeter_ZN_4 ZN Zone Air Humidity Sensor,sensor,,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,,humidity,,,,,,,,,,zone,,,
s:Perimeter_ZN_4 ZN Zone Air Cooling sp,,temp,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,,,,,,,,,,,,zone,cooling,sp,
s:Perimeter_ZN_4 ZN Zone Air Heating sp,,temp,s:Perimeter_ZN_4 ZN PSZ-AC-5,,air,point,cur,,,,,,,,,,,,zone,,sp,heating
