dis,ahu,hvac,directZone,equip
s:Perimeter_ZN_1 ZN PSZ-AC-2,ahu,hvac,directZone,equip
s:Perimeter_ZN_2 ZN PSZ-AC-3,ahu,hvac,directZone,equip
s:Perimeter_ZN_3 ZN PSZ-AC-4,ahu,hvac,directZone,equip
s:Core_ZN ZN PSZ-AC-1,ahu,hvac,directZone,equip
s:Perimeter_ZN_4 ZN PSZ-AC-5,ahu,hvac,directZone,equip
